"DEAL","TAG","POSITION_SC_DATE_ADJUSTED","FUND_NAME","STRATEGY","SUB_STRATEGY","BOOK_NAME","POSITION_DESC","TICKER","SEDOL","RIC","BB_YELLOW_KEY","ISIN","NOTIONAL_QUANTITY","POSITION_AGE","MARKET_PRICE","AVERAGE_COST","DAILY_PNL","MTD_PNL","YTD_PNL","PNL","DELTA_ADJ_LMV","DELTA_ADJ_SMV","DELTA_ADJ_NMV","BETA_ADJ_NET","GAMMA","VEGA","THETA","CUSTODIAN_ACCT_NUMBER","CUSTODIAN_ACCT_DIS_NAME","ACCRUAL_FEES","ACCRUED_DIVIDENDS","ACCRUED_DIVIDENDS_FEES","ACCRUED_INTEREST","ACCRUED_INTEREST_PBD","ACCRUED_INTEREST_PROCEEDS","ACCRUED_RECEIVABLE","DIRTY_LMV","DIRTY_SMV","DV01_SECONDARY_CCY","DAILY_ACCRUED_INTEREST","DAILY_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","DAILY_ACCRUED_PAID_INTEREST","DAILY_FINANCING","DAILY_PNL_GL_NAV","DAILY_PNL_GL_NAV_FOR_BOOK","DAILY_PNL_HIERARCHICAL_NAV","DAILY_PNL_LE_NAV","DAILY_PNL_SOM_NAV","DAILY_FINANCING_ACCRUED_INTEREST","DAILY_FINANCING_INTEREST","DAILY_FEES","DAILY_REALIZED_PNL","DAILY_REALIZED_TRADING_PNL","DAILY_REBATE","DAILY_REALIZED_ACCRUED_INTEREST","DAILY_PRINCIPAL_AMOUNT","DAILY_PAID_INTEREST","DAILY_PAID_DIVIDENDS_WITHHOLDING_TAX","GL_GAV","GL_GAV_START_OF_DAY","GL_GAV_START_OF_MONTH","GL_GAV_START_OF_QUARTER","GL_GAV_START_OF_SEMI_ANNUAL","GL_GAV_START_OF_WEEK","GL_GAV_START_OF_YEAR","MTD_FINANCING","MTD_DIVIDENDS","DAILY_COMMISSIONS","DAILY_IMPLIED_FEES","DAILY_ST_TRADING_REALIZED","DAILY_PNL_CHANGE","DAILY_OTHER_FIN_INT","DAILY_OTHER_FINANCING","DAILY_NET_INTEREST","DAILY_TRADING_PNL","DAILY_TRADING_ACCRUED_INTEREST","DAILY_TAXES","DAILY_TRADING_PNL_COST_FX","DAILY_TRADING_SETTLEMENT_INTEREST","DAILY_UNDERLYING_CONTRIBUTION","DAILY_UNDERLYING_FX_REALIZED_CONTRIBUTION","DAILY_UNSETTLED_FINANCING_INTEREST","DAILY_UNREALIZED_FEES_AND_COMMISSIONS","DAILY_DIVIDENDS","DAILY_FX_CONTRIBUTION","DAILY_FX_CONTRIBUTION_AT_COST_FX","DAILY_FX_REALIZED_CONTRIBUTION","DAILY_FX_SETTLED_CASH","DAILY_FIN_REST_REALIZED_TRADING_PNL","DAILY_IMPLIED_COMMISSIONS","FINANCING_INTEREST","MTD_ACCRUED_COST_OF_CARRY","MTD_ACCRUED_DELAYED_COMPENSATION","MTD_ACCRUED_DIVIDEND","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_FX_UNREALIZED","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","MTD_ACCRUED_DIVIDENDS_WITHHOLDING_TAX_NET_OF_FX","MTD_ACCRUED_DIVIDENDS","MTD_ACCRUED_INTEREST","MTD_CARRY_CASH_FLOWS","MTD_COMMISSIONS","MTD_DIVIDEND_FX_UNREALIZED","MTD_DIVIDEND_FEE_FX_REALIZED","MTD_DIVIDEND_FEE_FX_UNREALIZED","MTD_DIVIDEND_WITHHOLDING_TAX","MTD_FX_CONTRIBUTION_AT_COST_FX","MTD_FX_CONTRIBUTION","MTD_FX_REALIZED_CONTRIBUTION","MTD_FX_SETTLED_CASH","MTD_FEES","MTD_FIN_CFD_ONLY","MTD_FIN_NON_NULL","MTD_FIN_ACCRUED_INTEREST","MTD_FIN_RESET_NET_PAYMENT","MTD_FINANCING_INTEREST","MTD_FINANCING_RESET_REALIZED_TRADING_PNL","MTD_FINANCING_AND_INTEREST","MTD_GROSS_TRADING","MTD_GROSS_TRADING_AND_FX_CONTRIBUTION","MTD_IMPLIED_COMMISSIONS","MTD_IMPLIED_FEES","MTD_LT_TRADING_REALIZED","MTD_OTHER_FINANCING","MTD_NET_INTEREST","MTD_OTHER_FIN_ACCRUED_INTEREST","MTD_OTHER_FIN_INTEREST","MTD_OTHER_PNL","MTD_PNL_CHANGE","MTD_PNL_LESS_FX_CONTRIBUTION","MTD_PAID_COST_OF_CARRY","MTD_PAID_DELAYED_COMPENSATION","MTD_PAID_DIVIDEND_FX_REALIZED","MTD_REALIZED_TAXES","MTD_REALIZED_TRADING_PNL","MTD_REALIZED_TRADING_PL","MTD_PRINCIPAL_AMOUNT","MTD_PAID_DIVIDENDS_FEES","MTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_UNSETTLED_FIN_INTEREST","YTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_TRADING_PNL_AT_COST_FX","YTD_TRADING_PNL","YTD_TOTAL_INTEREST","YTD_TRS_FX_UNREALIZED_ADJUSTMENT","YTD_SETTLEMENT_ACCRUED_INTEREST","YTD_ST_TRADING_REALIZED","YTD_REBATE","YTD_REALIZED_TRADING_PNL","YTD_REALIZED_TAXES","YTD_REALIZED_PNL","YTD_REALIZED_FEES","YTD_REALIZED_COMMISSIONS","YTD_REALIZED_ACCRUED_INTEREST","YTD_PRINCIPAL_AMOUNT","YTD_PAID_DIVIDENDS_WITHHOLDING_TAX","YTD_PAID_DIVIDENDS_FEES","YTD_PAID_DIVIDENDS","YTD_PAID_DELAYED_COMPENSATION","YTD_PAID_COST_OF_CARRY","YTD_PAID_LESS_FX_CONTRIBUTION","YTD_PNL_CHANGE","YTD_OTHER_PAID_DIVIDENDS","YTD_OTHER_INTEREST","YTD_OTHER_FINANCING_INTEREST","YTD_OTHER_FINANCING_ACCRUED_INTEREST","YTD_OTHER_FINANCING","YTD_OTHER_EXPENSES","YTD_OTHER_ACCRUED_INTEREST","YTD_OTHER_ACCRUED_DIVIDENDS_WITHHOLDING_TAX","YTD_OTHER_ACCRUED_DIVIDENDS","YTD_NET_INTEREST","YTD_LT_TRADING_REALIZED","YTD_IMPLIED_FEES","YTD_IMPLIED_COMMISSION","YTD_GROSS_TRADING_UNREALIZED","PNL_GL_NAV","PNL_GL_PNL","PNL_GL_PNL_GL_NAV","PNL_ADJUSTMENT_FX_REALIZED_CONTRIBUTION","PNL_ADJUSTMENT_FX_UNREALIZED_CONTRIBUTION","PNL_EIGHT_WEEK_AGO","PNL_FOUR_WEEK_AGO","PNL_PBD","PNL_REALIZED_ADJUSTMENT","PNL_SOM","PNL_SOQ","PNL_SOSA","PNL_SOW","PNL_SOY","PNL_SIX_WEEK_AGO","PNL_TWELVE_WEEK_AGO","PNL_TWO_WEEK_AGO","PNL_UNREALIZED_ADJUSTMENT","PNL_WEEK_AGO","PTD_PNL","MTD_DIVIDEND_FEE","MTD_GROSS_TRADING_REALIZED","MTD_PAID_DIVIDENDS_FEE_FX_REALIZED","MTD_PAID_DIVIDENDS_FEE_NET_OF_FX","MTD_PAID_DIVIDENDS_WITHHOLDING_FX_REALIZED","MTD_PAID_DIVIDENDS_WITHHOLDING_NET_OF_FX","MTD_PAID_DIVIDENDS","MTD_REALIZED_COMMISSIONS","MTD_REALIZED_FEES","MTD_REALIZED_PNL","MTD_REBATE","MTD_ST_TRADING_REALIZED","MTD_SETTLEMENT_ACCRUED_INTEREST","MTD_TAXES","MTD_TOTAL_REALIZED_TRADING_FX","MTD_TOTAL_UNREALIZED_TRADING_FX","MTD_TRADING_PNL","MTD_TRADING_PNL_AT_COST_FX","MTD_UNREALIZED_FEES_AND_COMMISSIONS","YTD_FINANCING","YTD_FINANCING_ACCRUED_INTEREST","YTD_FINANCING_INTEREST","YTD_FINANCING_RESET_REALIZED_TRADING_PNL","YTD_GROSS_TRADING","YTD_GROSS_TRADING_REALIZED","YTD_TAXES"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","NEE_Marketed FO_Convert","NEE 3 03/01/27","","BK7ZWF6","","NEE 3 03/01/27 CORP","US65339KCX63","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Overnight Follow-On","GEHC_Overnight FO","Settled Cash - USD","","","","","","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","IPO","ARM_IPO","Unsettled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB - HOT","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","EYPT_Marketed FO","EYEPOINT PHARMACEUTICALS ORD","EYPT","BMGS7L1","EYPT.O","EYPT US Equity","US30233G2093","0","0","","0","0","4820.07","4820.07","37446.02","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","41845.34","-87.14","0","0","0","0","0","0","0","","-1.48","0","0","0","0","0","0","0","4820.07","4820.07","0","0","0","0","0","0","0","0","4908.69","4820.07","0","0","0","0","9194.74","9194.74","0","0","0","0","10","4908.69","4908.69","0","0","0","9194.74","0","9194.74","0","9096.12","-1.48","-97.14","0","0","0","0","0","0","0","4820.07","4908.69","0","0","0","0","0","0","0","0","0","0","0","0","0","-4276.05","0","0","0","0","0","13258.42","28139.19","37446.02","0","32625.95","32625.95","32625.95","37446.02","32625.95","20184.31","0","36305.56","0","37446.02","4820.07","0","9096.12","0","0","0","0","0","-97.14","-1.48","9096.12","0","9194.74","0","0","9096.12","-4276.05","4908.69","4908.69","10","","0","0","0","4820.07","9096.12","0"
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Overnight Follow-On","AER_Overnight FO","Settled Cash - USD","","","","","","3516.68","0","1","1","0","0","0","0","3516.68","0","3516.68","0","","","","038CAO9K4","MS PB","","","","0","0","","0","3516.68","0","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","0","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Desk Block","CINF_Desk Block","Unsettled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","038CAPGD9","MS PB ECM","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","SPY US 03/22/24 P505","","","SPYO222450500.U","SPY US 03/22/24 P505 Equity","","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","IPO","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","IPO","BTSG_IPO","BRIGHTSPRING HEALTH SERVICES ORD","BTSG","BPJM8Q3","BTSG.O","BTSG US Equity","US10950A1060","0","0","","0","0","-19617.96","-19617.96","-19617.96","0","0","","","","","","038CAO9K4","MS PB - HOT","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","-73.6","-72.24","0","0","0","0","0","0","0","","-1.36","0","0","0","0","0","0","0","-19617.96","-19617.96","0","0","0","0","0","0","0","0","-19544.36","-19617.96","0","0","0","0","-19544.36","-19544.36","0","0","0","0","0","-19544.36","-19544.36","0","","0","-19544.36","0","-19544.36","0","-19617.96","-1.36","-72.24","0","0","0","0","0","0","0","-19617.96","-19544.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-19617.96","0","0","0","0","-19617.96","0","0","0","0","0","0","-19617.96","0","-19617.96","0","0","0","0","0","-72.24","-1.36","-19617.96","0","-19544.36","0","0","-19617.96","0","-19544.36","-19544.36","0","","0","0","0","-19617.96","-19617.96","0"
"ECM","Block","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Unregistered Blocks","UTI_Unregistered Block","UNIVERSAL TECHNICAL INSTITUT ORD","UTI","2002543","UTI","UTI US Equity","US9139151040","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","IWM US 10/20/23 P170","","","IWMV202317000.U^J23^2023102900","IWM US 10/20/23 P170 Equity","","0","0","","0","0","0","0","-142104.45","0","0","","","","","","038CAPGD9","MS PB ECM","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-142104.45","-142104.45","-142104.45","0","-142104.45","-142104.45","-142104.45","-142104.45","-142104.45","-142104.45","-142104.45","-142104.45","0","-142104.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","","","","Settled Cash - USD","","","","","","0","0","","1","0","0","0","0","0","0","","","","","","065451130","GS Treasury","","","","0","0","","","","","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Cash","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","RIVN_Marketed FO_Debt","Settled Cash - USD","","","","","","-40000","0","1","1","0","0","0","0","0","-40000","-40000","0","","","","038CAPGD9","MS PB ECM","","","","0","0","","0","0","-40000","","0","","","","0","0","0","0","0","","","","0","0","","","","0","","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","","","","","0","","","0","0","","","0","","","","","0","","0","0","0","","","","","0","0","","","","","","0","0","","","","","","0","0","0","","","0","0","","","","","0","0","0","","","","","0","","","0","0","0","0","0","","","0","0","","","","","0","0","0","0","0","","","","0","","0","","","","","","","","0","0","0","0","","","","","","","","","","0","","","","0","0","0","0","","","0","0","0","","0","0","0","0","0","0","0","0","","0","0","","0","","","","","","","","0","","","","","0","0","0","0","0","","","","","0","0",""
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","SMCI_Marketed FO_Convert","SMCI 0 03/01/29","","","","","US86800UAA25","0","0","","0","0","0","0","0","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","PCG_Marketed FO_Convert","PCG US 12/15/23 C17.5","","","PCGL152301750.U^L23^2023122400","PCG US 12/15/23 C17.5 Equity","","0","0","","0","0","0","0","-4997.31","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-992.5","-4997.31","-4997.31","0","-4997.31","-4997.31","-4997.31","-4997.31","-4997.31","-4997.31","0","-4997.31","0","-4997.31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","WRLD_Marketed FO_Debt","WRLDPY 7 1/2 01/15/31","","BL6CM66","","GTCME  7.500 01/15/31","US36268NAA81","0","0","","0","0","0","0","5000","0","0","","","","","","038CAPGD9","MS PB ECM","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","5000","5000","0","5000","5000","5000","5000","5000","5000","5000","5000","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
"ECM","Follow-On","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Marketed Follow-On","SPHR_Marketed FO_Convert","SPHERE ENTERTAINMENT CL A ORD","SPHR","BM8MM05","SPHR.K","SPHR US Equity","US55826T1025","-26006","56","35.38","30.51","-6134.34","-41072.24","-41072.24","-182658.13","0","-920092.28","-920092.28","-1387221.74","0","0","0","038CAO9K4","MS PB","0","0","0","0","0","","3125.3","0","-916966.98","","0","0","","131.18","0","-0.06","0","0","0","131.18","0","0","-3809.13","-3803.7","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","3125.3","0","-2.65","0","-3803.7","-6262.86","0","0","0","-6262.86","0","0","-6262.86","0","0","0","0","2.77","0","0","0","0","","0","0","3036.65","0","0","0","0","0","0","0","0","1779.55","-52.24","0","0","0","0","0","0","0","","-2.29","0","3125.3","88.64","3036.65","3036.65","0","3125.3","-44197.54","-44197.54","0","0","0","0","0","0","0","3125.3","-44143.02","-41072.24","0","0","0","0","-39807.2","-39807.2","0","0","0","0","129.92","-44143.02","-44143.02","0","0","0","-39807.2","0","-39807.2","0","-36954.99","-2.24","-182.21","0","0","0","0","0","0","0","-41072.24","-44143.02","0","0","0","0","0","0","0","0","0","0","0","0","0","-4205.9","0","0","0","0","0","-72201.93","-122835.55","-176523.79","0","-141585.89","-141585.89","-141585.89","-158760.25","-141585.89","-155900.61","-136.47","-63662.54","0","-113543.02","-41072.24","0","-39991.65","0","0","0","0","0","-182.21","-2.24","-36954.99","0","-39807.2","0","0","-39991.65","-4205.9","-44143.02","-44143.02","129.92","3125.3","88.64","3036.65","0","-44197.54","-39991.65","0"
"ECM","Tactical Trades","1/31/24","Alternative Fund Opportunistic Alternative Solutions Holdings II Fund LP","Capital Market Solutions","Tactical Trades","Portfolio Hedge_Tactical","IWM US 11/17/23 P175","","","IWMW172317500.U^K23^2023112600","IWM US 11/17/23 P175 Equity","","0","0","","0","0","0","0","-8001.93","0","0","","","","","","038CAO9K4","MS PB","0","0","0","0","0","","","","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90233790.85","89573074.94","89610843.15","89610843.15","89610843.15","89430972.32","89610843.15","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8001.93","-8001.93","-8001.93","0","-8001.93","-8001.93","-8001.93","-8001.93","-8001.93","-8001.93","0","-8001.93","0","-8001.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0"
